Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
1662,-86925,-86560,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1663,-86560,-86195,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Dempster, Father Francis",-
1663,-86560,-86195,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1664,-86195,-85829,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1665,-85829,-85464,Cosenza,39.3,16.25,Rome,41.5753,12.2708,"Scharp, Father William","Talbot, Father Gilbert",-
1665,-85829,-85464,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
1665,-85829,-85464,Naples,40.833333,14.25,Rome,41.5753,12.2708,"Strachan, Father John","Talbot, Father Gilbert",-
1665,-85829,-85464,Naples,40.833333,14.25,Rome,41.5753,12.2708,"Strachan,Father John","Talbot, Father Gilbert",-
1665,-85829,-85464,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1666,-85464,-85099,Milan,45.466667,9.2,Rome,41.5753,12.2708,"Howard, Cardinal Philip","Leslie, Father William Lewis",-
1666,-85464,-85099,Padua,45.24,11.5307,-,-,-,"Howard, Cardinal Philip",-,-
1666,-85464,-85099,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1667,-85099,-84734,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"Gordon, Father Adam","Talbot, Father Gilbert",-
1667,-85099,-84734,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Howard, Charles","Leslie, Don Gulielmo",-
1667,-85099,-84734,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1667,-85099,-84734,-,-,-,Rome,41.5753,12.2708,"Howard, Cardinal Philip","Leslie, Don Gulielmo",-
1668,-84734,-84368,Douai,50.2509,3.1121,Rome,41.5753,12.2708,"MacBrec, Father James","Talbot, Father Gilbert",-
1671,-83638,-83273,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"MacBrec, Father James","Carolo de Marinis, Father Hector",-
1671,-83638,-83273,Scotland,56.4907,4.2026,Rome,41.5753,12.2708,"Conne, Father Alexander","Carolo de Marinis, Father Hector",-
1671,-83638,-83273,-,-,-,Rome,41.5753,12.2708,"Leslie, Father William Lewis","Watson, Robert",-
1674,-82542,-82177,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1674,-82542,-82177,Subiaco,41.0509,13.0624,"Lambspringe Abbey, Germany",51.5923,10.0837,"Chalmers, Father Athanasius","English, Father Placid OSB",-
1674,-82542,-82177,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1675,-82177,-81812,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Irvine, John",-
1675,-82177,-81812,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1676,-81812,-81446,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1676,-81812,-81446,Subiaco,41.0509,13.0624,-,-,-,"Chalmers, Father Athanasius",-,-
1677,-81446,-81081,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"St Clair, James","Barclay, Robert",-
1677,-81446,-81081,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Chanelliere, Gilbert","Barclay, Robert",-
1677,-81446,-81081,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, Don Gulielmo",-
1677,-81446,-81081,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Zambechini, Giuseppe","Leslie, Don Gulielmo",-
1677,-81446,-81081,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1678,-81081,-80716,Caen,49.197188,-0.326822,Paris,48.5109,2.2034,"Murheid, John","Innes, Lewis",-
1678,-81081,-80716,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Hay, Andrew","Barclay, Robert",-
1679,-80716,-80351,Civita Castellana,42.283333,12.416667,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1679,-80716,-80351,Paris,48.5109,2.2034,Aubervilliers,48.916667,2.383333,"Burnet, David","Innes, Lewis",Burnet alias Old Moore
1679,-80716,-80351,Pesaro,43.9,12.916667,Rome,41.5753,12.2708,"Irvine, John","Jameson, John Paul",-
1679,-80716,-80351,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Innes, Lewis",-
1679,-80716,-80351,Rome,41.5753,12.2708,Urbino,43.716667,12.633333,"Leslie, Father William Lewis","Leslie, Don Gulielmo",-
1679,-80716,-80351,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Barclay, Robert",-
1680,-80351,-79985,Brussels,50.833333,4.333333,Vatican,41.902916,12.453389,"Johnston, Father Tomas",Pope,near Brussels
1680,-80351,-79985,Cadiz,36.515789,-6.279692,Paris,48.5109,2.2034,"Blackadder, Archibald","Innes, Lewis",-
1680,-80351,-79985,Edinburgh,55.95,-3.2,Paris,48.5109,2.2034,"Whyteford, Charles","Innes, Lewis",-
1680,-80351,-79985,Holland,51.366667,5.15,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis and Barclay, Robert",Burnet alias David Lawrence
1680,-80351,-79985,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1680,-80351,-79985,Pesaro,43.9,12.916667,Rome,41.5753,12.2708,"Irvine, John","Jameson, John Paul",-
1680,-80351,-79985,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Irvine, John","Barclay, Robert",-
1680,-80351,-79985,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Jameson, John Paul","Innes, Lewis",-
1680,-80351,-79985,Rome,41.5753,12.2708,Pesaro,43.9,12.916667,"Leslie, Father William Lewis","Irvine, John",-
1680,-80351,-79985,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Barclay, Robert",-
1680,-80351,-79985,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1681,-79985,-79620,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Barclay, Robert",-
1681,-79985,-79620,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1682,-79620,-79255,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Irvine, John","Jameson, John Paul",-
1682,-79620,-79255,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1682,-79620,-79255,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1682,-79620,-79255,-,-,-,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1683,-79255,-78890,Bordeaux,44.840439,-0.5805,Paris,48.5109,2.2034,"Roberson, Amader","Innes, Lewis",-
1683,-79255,-78890,Bourgignon,47.28,6.4845,Paris,48.5109,2.2034,"Ramsay, Curé de Bourgignon","Innes, Lewis",-
1683,-79255,-78890,Havre de Grace,49.2702,0.0002,Paris,48.5109,2.2034,"Quinnel, J","Innes, Lewis",-
1683,-79255,-78890,Meldrum,57.2136,-2.2948,Paris,48.5109,2.2034,"Meldrum, Lady Mary Urquhart","Innes, Lewis",-
1683,-79255,-78890,Pisa,43.716667,10.383333,Rome,41.5753,12.2708,"Abercromby, Father John Francis","Leslie, Don Gulielmo",-
1683,-79255,-78890,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Bisset, Father Alexander","Innes, Lewis",-
1683,-79255,-78890,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
1683,-79255,-78890,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter and Strachan, Robert Francis","Innes, Lewis",-
1683,-79255,-78890,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Father William Lewis","Innes, Lewis",-
1683,-79255,-78890,Rome,41.5753,12.2708,-,-,-,"Irvine, John",-,-
1683,-79255,-78890,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Innes, Lewis",-
1683,-79255,-78890,St Quentin,48.617635,3.749137,-,-,-,"Leslie, George",-,-
1683,-79255,-78890,Winson,51.766667,-1.866667,Paris,48.5109,2.2034,"St Clair, J Lady Roslin","Innes, Lewis",-
1683,-79255,-78890,-,-,-,Paris,48.5109,2.2034,"Irvine, John","Innes, Lewis","Irvine alias, Cabrach"
1684,-78890,-78524,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Dunbar, Alexander","Innes, Lewis",-
1684,-78890,-78524,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1684,-78890,-78524,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Innes, Lewis",-
1684,-78890,-78524,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Don Gulielmo",-
1685,-78524,-78159,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Bannerman, Robert","Leslie, Don Gulielmo",-
1685,-78524,-78159,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Jameson, John Paul","Leslie, Don Gulielmo",-
1685,-78524,-78159,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Nicolson, Thomas","Leslie, Don Gulielmo",-
1685,-78524,-78159,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Forbes, Thomas","Leslie, Don Gulielmo",-
1685,-78524,-78159,Rome,41.5753,12.2708,"Santa Marinella, Rome",42.0719,11.4303,"Jameson, John Paul","Leslie, Don Gulielmo",-
1685,-78524,-78159,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Jameson, John Paul","Leslie, Walter Lorenzo",-
1686,-78159,-77794,Padua,45.24,11.5307,Rome,41.5753,12.2708,"Nicolson, Thomas","Leslie, Don Gulielmo",-
1686,-78159,-77794,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1686,-78159,-77794,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
1686,-78159,-77794,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Forbes, Thomas","Leslie, Walter Lorenzo",-
1686,-78159,-77794,Rome,41.5753,12.2708,"Santa Marinella, Rome",42.0719,11.4303,"Forbes, Thomas","Leslie, Don Gulielmo",-
1686,-78159,-77794,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Forbes, Thomas","Leslie, Don Gulielmo",-
1686,-78159,-77794,Rome,41.5753,12.2708,Subiaco,41.0509,13.0624,"Leslie, Walter Lorenzo","Leslie, Don Gulielmo",-
1686,-78159,-77794,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Walter Lorenzo and Leslie, Don Gulielmo",-
1687,-77794,-77429,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Innes, Lewis","Whyteford, Charles",-
1687,-77794,-77429,Moidart,56.82,-5.696,-,-,-,"Cahassy, John",-,-
1687,-77794,-77429,Montrose,56.7,-2.45,Paris,48.5109,2.2034,"Dixon, James","Whyteford, Charles",-
1687,-77794,-77429,Pisa,43.716667,10.383333,-,-,-,"Abercromby, Father John Francis",-,-
1687,-77794,-77429,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
1687,-77794,-77429,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Chalmers, Father Athanasius","Leslie, Walter Lorenzo",-
1688,-77429,-77063,Edinburgh,55.95,-3.2,-,-,-,"Hay, Father R",-,-
1688,-77429,-77063,Gratz,47.066667,15.45,Paris,48.5109,2.2034,"Leslie, Abbot William","Whyteford, Charles",-
1688,-77429,-77063,London,51.514125,-0.093689,Rome,41.5753,12.2708,"Conne, Patrick","Barberino, Cardinal Charles",-
1688,-77429,-77063,London,51.514125,-0.093689,-,-,-,"Dunbar, Alexander",-,-
1688,-77429,-77063,Ratisbone,49.0118,12.0536,Paris,48.5109,2.2034,"Fleming, Abbot Placidus","Whyteford, Charles",-
1688,-77429,-77063,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
1688,-77429,-77063,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles","Burnet alias, David Lawrence"
1688,-77429,-77063,Scotland,56.4907,4.2026,Paris,48.5109,2.2034,"Gordon, George, Duke of Gordon/Marquess Huntly","Whyteford, Charles",-
1689,-77063,-76698,Ardy,55.1166667,-7.5166667,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
1689,-77063,-76698,Calais,44.97814,0.983075,Paris,48.5109,2.2034,"Clerk, Sir Robert","Principal of Scots College, Paris",-
1689,-77063,-76698,Calais,44.97814,0.983075,Paris,48.5109,2.2034,"Hay, Andrew","Innes, Lewis",-
1689,-77063,-76698,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Forbes, Father James","Innes, Lewis",-
1689,-77063,-76698,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Innes, Lewis",-
1689,-77063,-76698,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1689,-77063,-76698,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
1689,-77063,-76698,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Don Gulielmo","Whyteford, Charles",-
1689,-77063,-76698,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Leslie, Don Gulielmo",-
1689,-77063,-76698,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
1689,-77063,-76698,Rome,41.5753,12.2708,-,-,-,"Leslie, Walter Lorenzo","Conne, Patrick",-
1689,-77063,-76698,St Germain,46.912384,2.445217,Paris,48.5109,2.2034,Dunbarton,"Innes, Lewis",-
1689,-77063,-76698,St Germain,46.912384,2.445217,Paris,48.5109,2.2034,"Powis, Eliza","Innes, Lewis",-
1689,-77063,-76698,St Quentin,48.617635,3.749137,Paris,48.5109,2.2034,"Leslie, George","Innes, Lewis",-
1689,-77063,-76698,Strasbourg,48.600381,7.787355,-,-,-,"Innes, John",-,-
1689,-77063,-76698,-,-,-,Paris,48.5109,2.2034,"Abercromby, Father John Francis","Innes, Lewis",-
1689,-77063,-76698,-,-,-,Paris,48.5109,2.2034,"Morstin, Catherine de Gordon","Innes, Lewis",-
1689,-77063,-76698,-,-,-,-,-,-,"Morstin, Catherine de Gordon",-,-
1690,-76698,-76333,Dublin,53.3330556,-6.2488889,Paris,48.5109,2.2034,"Burnet, David","Innes, Lewis","Burnet alias, David Lawrence"
1690,-76698,-76333,Dunkirk,51.05,2.366667,Paris,48.5109,2.2034,"Burnet, David","Whyteford, Charles",-
1690,-76698,-76333,Dunkirk,51.05,2.366667,Rome,41.5753,12.2708,"Burnet, David","Leslie, Don Gulielmo",-
1690,-76698,-76333,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Burnet, David","Innes, Lewis",-
1690,-76698,-76333,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Burnet, David","Leslie, Don Gulielmo",-
1690,-76698,-76333,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
1690,-76698,-76333,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Walter Lorenzo",-
1690,-76698,-76333,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Bruce, Father James","Leslie, Don Gulielmo",-
1690,-76698,-76333,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Don Gulielmo",-
1690,-76698,-76333,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Petrie, Ambrose James","Leslie, Don Gulielmo",-
1690,-76698,-76333,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
1691,-76333,-75968,Calais,44.97814,0.983075,St Germain,46.912384,2.445217,Pigault,"Innes, Lewis",-
1691,-76333,-75968,Dunkirk,51.05,2.366667,-,-,-,"Geraldin, Father James","Innes, Lewis",-
1691,-76333,-75968,London,51.514125,-0.093689,Rotterdam,51.916667,4.5,"Hay, John","Innes, Lewis","delivered to Harper, Abram"
1691,-76333,-75968,London,51.514125,-0.093689,-,-,-,"Dunbar, Captain","Innes, Lewis",Dunbar alias J Murray
1691,-76333,-75968,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1691,-76333,-75968,St Germain,46.912384,2.445217,Paris,48.5109,2.2034,"Innes, Lewis",Talon,-
1691,-76333,-75968,St Germain,46.912384,2.445217,-,-,-,"Melfort, Lord",Leslie,-
1691,-76333,-75968,Subiaco,41.0509,13.0624,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Walter Lorenzo",-
1691,-76333,-75968,Wurttemberg,49.5501,6.0623,Rome,41.5753,12.2708,"Sargeant, Francis","Leslie, Lorenzo",-
1692,-75968,-75602,Aberdeen,57.133333,-2.1,-,-,-,"Innes, Francis","Innes, Lewis",-
1692,-75968,-75602,Castel Gandolfo,41.413,12.393,Rome,41.5753,12.2708,"Wallace, John","Leslie, Lorenzo",-
1692,-75968,-75602,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Betham, Dr. John","Innes, Lewis",-
1692,-75968,-75602,Douai,50.2509,3.1121,Paris,48.5109,2.2034,"Innes, Father James","Innes, Lewis",-
1692,-75968,-75602,Douai,50.2509,3.1121,St Germain,46.912384,2.445217,"Innes, Father James","Innes, Lewis",-
1692,-75968,-75602,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Nicolson, Thomas","Innes, Lewis",-
1692,-75968,-75602,London,51.514125,-0.093689,Paris,48.5109,2.2034,"Wilson, James","Whyteford, Charles",-
1692,-75968,-75602,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Conne, Patrick","Leslie, Don Gulielmo",-
1692,-75968,-75602,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Gordon, James of Glastirim","Leslie, Don Gulielmo",-
1692,-75968,-75602,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Innes, Walter","Leslie, Don Gulielmo",Walter Innes banished from Scotland
1692,-75968,-75602,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Thomson, James","Leslie, Don Gulielmo",-
1692,-75968,-75602,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
1692,-75968,-75602,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Gordon, Father Augustin","Leslie, Lorenzo",-
1692,-75968,-75602,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Howard, Cardinal Philip","Innes, Lewis",-
1692,-75968,-75602,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
1692,-75968,-75602,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Leslie, Walter Lorenzo","Whyteford, Charles",-
1692,-75968,-75602,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Pringle, John and Leslie, Lorenzo","Whyteford, Charles",-
1692,-75968,-75602,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Leslie, Walter Lorenzo","Leslie, Father Rector of Scots College Rome",-
1692,-75968,-75602,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Wallace, John","Leslie, Lorenzo",-
1692,-75968,-75602,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Wallace, John","Innes, Lewis",-
1692,-75968,-75602,Rome,41.5753,12.2708,-,-,-,"Leslie, Walter Lorenzo",Thomson,-
1692,-75968,-75602,Scotland,56.4907,4.2026,Rome,41.5753,12.2708,"Wallace, John","Leslie, Don Gulielmo",-
1692,-75968,-75602,Scotland,56.4907,4.2026,St Germain,46.912384,2.445217,"Wallace, John","Innes, Lewis",-
1692,-75968,-75602,St Germain,46.912384,2.445217,Paris,48.5109,2.2034,"Innes, Lewis",Talon,-
1692,-75968,-75602,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
1692,-75968,-75602,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Melfort, Lord","Leslie, Don Gulielmo",-
1692,-75968,-75602,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Wallace, John","Leslie, Lorenzo",-
1692,-75968,-75602,Venice,45.438611,12.326667,Rome,41.5753,12.2708,"Leith, Abbot","Leslie, Walter Lorenzo","Leith, Abbot alias Letus"
1693,-75602,-75237,Castel Gandolfo,41.413,12.393,Rome,41.5753,12.2708,"Ellis, Bishop","Leslie, Don Gulielmo",-
1693,-75602,-75237,Castel Gandolfo,41.413,12.393,St Germain,46.912384,2.445217,"Ellis, Bishop","Innes, Lewis",-
1693,-75602,-75237,Douai,50.2509,3.1121,-,-,-,"Forbes, Father James",-,-
1693,-75602,-75237,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Nicolson, Thomas","Innes, Lewis",-
1693,-75602,-75237,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Crichton, Alex","Leslie, Walter Lorenzo",-
1693,-75602,-75237,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Sleyne, John Baptist, Bishop of Cork","Leslie, Lorenzo",-
1693,-75602,-75237,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
1693,-75602,-75237,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
1693,-75602,-75237,Rome,41.5753,12.2708,Rome,41.5753,12.2708,"Ellis, Bishop","Leslie, Don Gulielmo",-
1693,-75602,-75237,Rome,41.5753,12.2708,St Germain,46.912384,2.445217,"Leslie, Don Gulielmo","Melfort, Lord",-
1693,-75602,-75237,Rome,41.5753,12.2708,-,-,-,"Innes, Walter",his brother,-
1693,-75602,-75237,Siena,43.316667,11.35,Rome,41.5753,12.2708,"Douglas, Francis","Leslie, Don Gulielmo",-
1693,-75602,-75237,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Innes, Lewis","Leslie, Don Gulielmo",-
1693,-75602,-75237,St Germain,46.912384,2.445217,Rome,41.5753,12.2708,"Melfort, Lord","Leslie, Don Gulielmo",-
1694,-75237,-74872,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Nicol, James","Innes, Lewis",-
1694,-75237,-74872,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Nicolson, Thomas","Innes, Lewis",-
1694,-75237,-74872,Paris,48.5109,2.2034,Normandy,48.085,-3.2655,"Whyteford, Charles","Innes, Lewis",-
1694,-75237,-74872,Paris,48.5109,2.2034,Rome,41.5753,12.2708,Monet,"Leslie, Don Gulielmo",-
1694,-75237,-74872,Paris,48.5109,2.2034,Rome,41.5753,12.2708,"Whyteford, Charles","Leslie, Don Gulielmo",-
1694,-75237,-74872,Ratisbone,49.0118,12.0536,Rome,41.5753,12.2708,"Fleming, Abbot Placidus","Leslie, Lorenzo",-
1694,-75237,-74872,Rome,41.5753,12.2708,Gordon Castle alias Gondontry,57.3723,-3.0514,"Leslie, Don Gulielmo","Dunbar, Alexander","Dunbar, Prefect of the Mission, alias Dumbarton"
1694,-75237,-74872,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter","Innes, Lewis",-
1694,-75237,-74872,Rome,41.5753,12.2708,Paris,48.5109,2.2034,"Innes, Walter Lorenzo","Whyteford, Charles",-
